Vendor,"GRAPHTEC Corporation"
Model,"GL240"
Version,"Ver1.43  "
MaxChannel,10
WLStartCH,10
MaxLogicChannel,4
Logic/Pulse,Pulse,Off
TempUnit,C
Sampling interval,20ms
Total data points,20623     
Trigger,0         
Start time,2025-08-17,12:28:28
End time,2025-08-17,12:35:20
Trigger time,2025-08-17,12:28:28
AMP settings
CH,Signal name,Amp,Input,Range,Temperature Range,Filter,Span,,Unit,Color,,,Line Width
CH5," CH 5","M",DC,2V,,Off,+50.00,-50.00,[A],28,16,2,0
CH6," CH 6","M",DC,100V,,Off,+50.00,-50.00,[V],5,23,30,0
CH,Input,Slope,Filter,Span,,Unit,Color,,,Line Width
Pulse1,COUNT,L,,500000,0,[C],28,5,6,0
Pulse2,OFF,H,,500000,0,[],0,13,23,0
Pulse3,OFF,H,,500000,0,[],9,22,8,0
Pulse4,OFF,H,,500000,0,[],21,0,21,0
Calc settings
CH,Left term,Operator,Right term,Scaling,Span,,Unit
Data
Number,Date&Time,ms,CH5,CH6,Pulse1,Alarm1-10,AlarmLogic/Pulse,AlarmOut
     19538,2025/08/17 12:34:58,740,+  0.37,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19539,2025/08/17 12:34:58,760,+  0.37,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19540,2025/08/17 12:34:58,780,+  0.37,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19541,2025/08/17 12:34:58,800,+  0.37,+ 50.66,        0,LLLLLLLLLL,LLLL,LLLL
     19542,2025/08/17 12:34:58,820,+  0.37,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19543,2025/08/17 12:34:58,840,+  0.37,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19544,2025/08/17 12:34:58,860,+  0.38,+ 50.66,        0,LLLLLLLLLL,LLLL,LLLL
     19545,2025/08/17 12:34:58,880,+  0.36,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19546,2025/08/17 12:34:58,900,+  0.36,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19547,2025/08/17 12:34:58,920,+  0.36,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19548,2025/08/17 12:34:58,940,+  0.38,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19549,2025/08/17 12:34:58,960,+  0.36,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19550,2025/08/17 12:34:58,980,+  0.38,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19551,2025/08/17 12:34:59,  0,+  0.38,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19552,2025/08/17 12:34:59, 20,+  0.38,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19553,2025/08/17 12:34:59, 40,+  0.38,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19554,2025/08/17 12:34:59, 60,+  0.37,+ 50.66,        0,LLLLLLLLLL,LLLL,LLLL
     19555,2025/08/17 12:34:59, 80,+  0.38,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19556,2025/08/17 12:34:59,100,+  0.38,+ 50.66,        0,LLLLLLLLLL,LLLL,LLLL
     19557,2025/08/17 12:34:59,120,+  0.37,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19558,2025/08/17 12:34:59,140,+  0.37,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19559,2025/08/17 12:34:59,160,+  0.38,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19560,2025/08/17 12:34:59,180,+  0.36,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19561,2025/08/17 12:34:59,200,+  0.36,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19562,2025/08/17 12:34:59,220,+  0.38,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19563,2025/08/17 12:34:59,240,+  0.38,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19564,2025/08/17 12:34:59,260,+  0.36,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19565,2025/08/17 12:34:59,280,+  0.37,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19566,2025/08/17 12:34:59,300,+  0.36,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19567,2025/08/17 12:34:59,320,+  0.36,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19568,2025/08/17 12:34:59,340,+  0.37,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19569,2025/08/17 12:34:59,360,+  0.36,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19570,2025/08/17 12:34:59,380,+  0.36,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19571,2025/08/17 12:34:59,400,+  0.36,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19572,2025/08/17 12:34:59,420,+  0.37,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19573,2025/08/17 12:34:59,440,+  0.37,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19574,2025/08/17 12:34:59,460,+  0.36,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19575,2025/08/17 12:34:59,480,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19576,2025/08/17 12:34:59,500,+  0.33,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19577,2025/08/17 12:34:59,520,+  0.34,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
     19578,2025/08/17 12:34:59,540,+  0.34,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
     19579,2025/08/17 12:34:59,560,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19580,2025/08/17 12:34:59,580,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19581,2025/08/17 12:34:59,600,+  0.33,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19582,2025/08/17 12:34:59,620,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19583,2025/08/17 12:34:59,640,+  0.35,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19584,2025/08/17 12:34:59,660,+  0.35,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19585,2025/08/17 12:34:59,680,+  0.34,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
     19586,2025/08/17 12:34:59,700,+  0.35,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19587,2025/08/17 12:34:59,720,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19588,2025/08/17 12:34:59,740,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19589,2025/08/17 12:34:59,760,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19590,2025/08/17 12:34:59,780,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19591,2025/08/17 12:34:59,800,+  0.33,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19592,2025/08/17 12:34:59,820,+  0.33,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19593,2025/08/17 12:34:59,840,+  0.34,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
     19594,2025/08/17 12:34:59,860,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19595,2025/08/17 12:34:59,880,+  0.34,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
     19596,2025/08/17 12:34:59,900,+  0.32,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19597,2025/08/17 12:34:59,920,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19598,2025/08/17 12:34:59,940,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19599,2025/08/17 12:34:59,960,+  0.34,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
     19600,2025/08/17 12:34:59,980,+  0.34,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
     19601,2025/08/17 12:35:00,  0,+  0.34,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
     19602,2025/08/17 12:35:00, 20,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19603,2025/08/17 12:35:00, 40,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19604,2025/08/17 12:35:00, 60,+  0.34,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
     19605,2025/08/17 12:35:00, 80,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19606,2025/08/17 12:35:00,100,+  0.33,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19607,2025/08/17 12:35:00,120,+  0.33,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19608,2025/08/17 12:35:00,140,+  0.33,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19609,2025/08/17 12:35:00,160,+  0.33,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19610,2025/08/17 12:35:00,180,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19611,2025/08/17 12:35:00,200,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19612,2025/08/17 12:35:00,220,+  0.34,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
     19613,2025/08/17 12:35:00,240,+  0.34,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
     19614,2025/08/17 12:35:00,260,+  0.35,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19615,2025/08/17 12:35:00,280,+  0.38,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19616,2025/08/17 12:35:00,300,+  0.37,+ 50.66,        0,LLLLLLLLLL,LLLL,LLLL
     19617,2025/08/17 12:35:00,320,+  0.38,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19618,2025/08/17 12:35:00,340,+  0.38,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19619,2025/08/17 12:35:00,360,+  0.38,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19620,2025/08/17 12:35:00,380,+  0.37,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19621,2025/08/17 12:35:00,400,+  0.36,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19622,2025/08/17 12:35:00,420,+  0.37,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19623,2025/08/17 12:35:00,440,+  0.37,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19624,2025/08/17 12:35:00,460,+  0.36,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19625,2025/08/17 12:35:00,480,+  0.37,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19626,2025/08/17 12:35:00,500,+  0.36,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19627,2025/08/17 12:35:00,520,+  0.36,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19628,2025/08/17 12:35:00,540,+  0.36,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19629,2025/08/17 12:35:00,560,+  0.37,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19630,2025/08/17 12:35:00,580,+  0.38,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19631,2025/08/17 12:35:00,600,+  0.37,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19632,2025/08/17 12:35:00,620,+  0.35,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19633,2025/08/17 12:35:00,640,+  0.36,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19634,2025/08/17 12:35:00,660,+  0.38,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19635,2025/08/17 12:35:00,680,+  0.37,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19636,2025/08/17 12:35:00,700,+  0.37,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19637,2025/08/17 12:35:00,720,+  0.36,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19638,2025/08/17 12:35:00,740,+  0.37,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19639,2025/08/17 12:35:00,760,+  0.38,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19640,2025/08/17 12:35:00,780,+  0.36,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19641,2025/08/17 12:35:00,800,+  0.37,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19642,2025/08/17 12:35:00,820,+  0.37,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19643,2025/08/17 12:35:00,840,+  0.36,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19644,2025/08/17 12:35:00,860,+  0.38,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19645,2025/08/17 12:35:00,880,+  0.38,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19646,2025/08/17 12:35:00,900,+  0.38,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19647,2025/08/17 12:35:00,920,+  0.37,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19648,2025/08/17 12:35:00,940,+  0.37,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19649,2025/08/17 12:35:00,960,+  0.37,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19650,2025/08/17 12:35:00,980,+  0.38,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19651,2025/08/17 12:35:01,  0,+  0.37,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19652,2025/08/17 12:35:01, 20,+  0.38,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19653,2025/08/17 12:35:01, 40,+  0.38,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19654,2025/08/17 12:35:01, 60,+  0.36,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19655,2025/08/17 12:35:01, 80,+  0.34,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
     19656,2025/08/17 12:35:01,100,+  0.34,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
     19657,2025/08/17 12:35:01,120,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19658,2025/08/17 12:35:01,140,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19659,2025/08/17 12:35:01,160,+  0.34,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
     19660,2025/08/17 12:35:01,180,+  0.33,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
     19661,2025/08/17 12:35:01,200,+  0.34,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
     19662,2025/08/17 12:35:01,220,+  0.33,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
     19663,2025/08/17 12:35:01,240,+  0.33,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19664,2025/08/17 12:35:01,260,+  0.34,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
     19665,2025/08/17 12:35:01,280,+  0.34,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
     19666,2025/08/17 12:35:01,300,+  0.34,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
     19667,2025/08/17 12:35:01,320,+  0.34,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
     19668,2025/08/17 12:35:01,340,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19669,2025/08/17 12:35:01,360,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19670,2025/08/17 12:35:01,380,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19671,2025/08/17 12:35:01,400,+  0.34,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
     19672,2025/08/17 12:35:01,420,+  0.33,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19673,2025/08/17 12:35:01,440,+  0.33,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19674,2025/08/17 12:35:01,460,+  0.34,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
     19675,2025/08/17 12:35:01,480,+  0.34,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
     19676,2025/08/17 12:35:01,500,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19677,2025/08/17 12:35:01,520,+  0.34,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
     19678,2025/08/17 12:35:01,540,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19679,2025/08/17 12:35:01,560,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19680,2025/08/17 12:35:01,580,+  0.35,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
     19681,2025/08/17 12:35:01,600,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19682,2025/08/17 12:35:01,620,+  0.34,+ 50.58,        0,LLLLLLLLLL,LLLL,LLLL
     19683,2025/08/17 12:35:01,640,+  0.97,+ 50.59,        0,LLLLLLLLLL,LLLL,LLLL
     19684,2025/08/17 12:35:01,660,+  0.91,+ 50.59,        0,LLLLLLLLLL,LLLL,LLLL
     19685,2025/08/17 12:35:01,680,+  0.86,+ 50.60,        0,LLLLLLLLLL,LLLL,LLLL
     19686,2025/08/17 12:35:01,700,+  0.84,+ 50.60,        0,LLLLLLLLLL,LLLL,LLLL
     19687,2025/08/17 12:35:01,720,+  0.82,+ 50.60,        0,LLLLLLLLLL,LLLL,LLLL
     19688,2025/08/17 12:35:01,740,+  0.80,+ 50.60,        0,LLLLLLLLLL,LLLL,LLLL
     19689,2025/08/17 12:35:01,760,+  0.82,+ 50.60,        0,LLLLLLLLLL,LLLL,LLLL
     19690,2025/08/17 12:35:01,780,+  0.82,+ 50.61,        0,LLLLLLLLLL,LLLL,LLLL
     19691,2025/08/17 12:35:01,800,+  0.82,+ 50.61,        0,LLLLLLLLLL,LLLL,LLLL
     19692,2025/08/17 12:35:01,820,+  0.82,+ 50.60,        0,LLLLLLLLLL,LLLL,LLLL
     19693,2025/08/17 12:35:01,840,+  0.79,+ 50.60,        0,LLLLLLLLLL,LLLL,LLLL
     19694,2025/08/17 12:35:01,860,+  0.82,+ 50.60,        0,LLLLLLLLLL,LLLL,LLLL
     19695,2025/08/17 12:35:01,880,+  0.87,+ 50.60,        0,LLLLLLLLLL,LLLL,LLLL
     19696,2025/08/17 12:35:01,900,+  0.91,+ 50.59,        0,LLLLLLLLLL,LLLL,LLLL
     19697,2025/08/17 12:35:01,920,+  0.92,+ 50.59,        0,LLLLLLLLLL,LLLL,LLLL
     19698,2025/08/17 12:35:01,940,+  0.90,+ 50.59,        0,LLLLLLLLLL,LLLL,LLLL
     19699,2025/08/17 12:35:01,960,+  0.92,+ 50.59,        0,LLLLLLLLLL,LLLL,LLLL
     19700,2025/08/17 12:35:01,980,+  1.00,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19701,2025/08/17 12:35:02,  0,+  1.02,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19702,2025/08/17 12:35:02, 20,+  1.05,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19703,2025/08/17 12:35:02, 40,+  1.05,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19704,2025/08/17 12:35:02, 60,+  1.06,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19705,2025/08/17 12:35:02, 80,+  1.09,+ 50.56,        0,LLLLLLLLLL,LLLL,LLLL
     19706,2025/08/17 12:35:02,100,+  1.08,+ 50.56,        0,LLLLLLLLLL,LLLL,LLLL
     19707,2025/08/17 12:35:02,120,+  1.08,+ 50.56,        0,LLLLLLLLLL,LLLL,LLLL
     19708,2025/08/17 12:35:02,140,+  1.08,+ 50.56,        0,LLLLLLLLLL,LLLL,LLLL
     19709,2025/08/17 12:35:02,160,+  1.08,+ 50.56,        0,LLLLLLLLLL,LLLL,LLLL
     19710,2025/08/17 12:35:02,180,+  1.09,+ 50.56,        0,LLLLLLLLLL,LLLL,LLLL
     19711,2025/08/17 12:35:02,200,+  1.07,+ 50.56,        0,LLLLLLLLLL,LLLL,LLLL
     19712,2025/08/17 12:35:02,220,+  1.08,+ 50.56,        0,LLLLLLLLLL,LLLL,LLLL
     19713,2025/08/17 12:35:02,240,+  1.08,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19714,2025/08/17 12:35:02,260,+  1.07,+ 50.56,        0,LLLLLLLLLL,LLLL,LLLL
     19715,2025/08/17 12:35:02,280,+  1.09,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19716,2025/08/17 12:35:02,300,+  1.06,+ 50.56,        0,LLLLLLLLLL,LLLL,LLLL
     19717,2025/08/17 12:35:02,320,+  1.07,+ 50.56,        0,LLLLLLLLLL,LLLL,LLLL
     19718,2025/08/17 12:35:02,340,+  1.08,+ 50.56,        0,LLLLLLLLLL,LLLL,LLLL
     19719,2025/08/17 12:35:02,360,+  1.06,+ 50.56,        0,LLLLLLLLLL,LLLL,LLLL
     19720,2025/08/17 12:35:02,380,+  1.07,+ 50.56,        0,LLLLLLLLLL,LLLL,LLLL
     19721,2025/08/17 12:35:02,400,+  1.06,+ 50.56,        0,LLLLLLLLLL,LLLL,LLLL
     19722,2025/08/17 12:35:02,420,+  1.07,+ 50.56,        0,LLLLLLLLLL,LLLL,LLLL
     19723,2025/08/17 12:35:02,440,+  1.08,+ 50.56,        0,LLLLLLLLLL,LLLL,LLLL
     19724,2025/08/17 12:35:02,460,+  1.06,+ 50.56,        0,LLLLLLLLLL,LLLL,LLLL
     19725,2025/08/17 12:35:02,480,+  1.07,+ 50.56,        0,LLLLLLLLLL,LLLL,LLLL
     19726,2025/08/17 12:35:02,500,+  1.06,+ 50.56,        0,LLLLLLLLLL,LLLL,LLLL
     19727,2025/08/17 12:35:02,520,+  1.07,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19728,2025/08/17 12:35:02,540,+  1.06,+ 50.56,        0,LLLLLLLLLL,LLLL,LLLL
     19729,2025/08/17 12:35:02,560,+  1.07,+ 50.56,        0,LLLLLLLLLL,LLLL,LLLL
     19730,2025/08/17 12:35:02,580,+  1.07,+ 50.56,        0,LLLLLLLLLL,LLLL,LLLL
     19731,2025/08/17 12:35:02,600,+  1.07,+ 50.56,        0,LLLLLLLLLL,LLLL,LLLL
     19732,2025/08/17 12:35:02,620,+  1.08,+ 50.56,        0,LLLLLLLLLL,LLLL,LLLL
     19733,2025/08/17 12:35:02,640,+  1.03,+ 50.56,        0,LLLLLLLLLL,LLLL,LLLL
     19734,2025/08/17 12:35:02,660,+  1.03,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19735,2025/08/17 12:35:02,680,+  1.00,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19736,2025/08/17 12:35:02,700,+  1.01,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19737,2025/08/17 12:35:02,720,+  1.00,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19738,2025/08/17 12:35:02,740,+  1.01,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19739,2025/08/17 12:35:02,760,+  1.01,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19740,2025/08/17 12:35:02,780,+  1.01,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19741,2025/08/17 12:35:02,800,+  1.01,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19742,2025/08/17 12:35:02,820,+  1.01,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19743,2025/08/17 12:35:02,840,+  1.02,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19744,2025/08/17 12:35:02,860,+  1.01,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19745,2025/08/17 12:35:02,880,+  1.01,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19746,2025/08/17 12:35:02,900,+  1.01,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19747,2025/08/17 12:35:02,920,+  1.02,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19748,2025/08/17 12:35:02,940,+  1.01,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19749,2025/08/17 12:35:02,960,+  1.01,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19750,2025/08/17 12:35:02,980,+  1.00,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19751,2025/08/17 12:35:03,  0,+  1.02,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19752,2025/08/17 12:35:03, 20,+  1.01,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19753,2025/08/17 12:35:03, 40,+  1.01,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19754,2025/08/17 12:35:03, 60,+  1.00,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19755,2025/08/17 12:35:03, 80,+  1.01,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19756,2025/08/17 12:35:03,100,+  1.01,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19757,2025/08/17 12:35:03,120,+  1.01,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19758,2025/08/17 12:35:03,140,+  1.01,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19759,2025/08/17 12:35:03,160,+  1.01,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19760,2025/08/17 12:35:03,180,+  1.00,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19761,2025/08/17 12:35:03,200,+  1.01,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
     19762,2025/08/17 12:35:03,220,+  1.01,+ 50.66,        0,LLLLLLLLLL,LLLL,LLLL
     19763,2025/08/17 12:35:03,240,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19764,2025/08/17 12:35:03,260,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19765,2025/08/17 12:35:03,280,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19766,2025/08/17 12:35:03,300,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19767,2025/08/17 12:35:03,320,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19768,2025/08/17 12:35:03,340,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19769,2025/08/17 12:35:03,360,+  0.35,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19770,2025/08/17 12:35:03,380,+  0.35,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19771,2025/08/17 12:35:03,400,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19772,2025/08/17 12:35:03,420,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19773,2025/08/17 12:35:03,440,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19774,2025/08/17 12:35:03,460,+  0.34,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
     19775,2025/08/17 12:35:03,480,+  0.38,+ 50.66,        0,LLLLLLLLLL,LLLL,LLLL
     19776,2025/08/17 12:35:03,500,+  0.37,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
