Tick,Throttle,Speed,Current,Voltage,Speed
117543,0, 0, 500, 0, 5682
117593,0, 0, 500, 0, 5682
117643,0, 0, 500, 0, 5682
117695,0, 0, 500, 0, 5682
117745,0, 0, 500, 0, 5682
117795,0, 0, 500, 0, 5682
117845,0, 0, 500, 0, 5682
117895,0, 0, 500, 0, 5682
117947,0, 0, 500, 0, 5682
117997,0, 0, 500, 0, 5682
118047,0, 0, 500, 0, 5682
118097,0, 0, 500, 0, 5682
118147,0, 0, 500, 0, 5682
118199,0, 0, 500, 0, 5682
118249,0, 0, 500, 0, 5682
118299,0, 0, 500, 0, 5682
118349,0, 0, 500, 0, 5682
118399,0, 0, 500, 0, 5682
118451,0, 0, 500, 0, 5682
118502,0, 0, 500, 0, 5682
118552,0, 0, 500, 0, 5682
118602,0, 0, 500, 0, 5682
118652,0, 0, 500, 0, 5682
118704,0, 0, 500, 0, 5682
118754,0, 0, 500, 0, 5682
118804,0, 0, 500, 0, 5682
118854,0, 0, 500, 0, 5682
118904,0, 0, 500, 0, 5682
118956,0, 0, 500, 0, 5682
119006,0, 0, 500, 0, 5682
119056,0, 0, 500, 0, 5682
119106,0, 0, 500, 0, 5682
119156,0, 0, 500, 0, 5682
119208,0, 0, 500, 0, 5682
119258,0, 0, 500, 0, 5682
119308,0, 0, 500, 0, 5682
119358,0, 0, 500, 0, 5682
119408,0, 0, 500, 0, 5682
119462,0, 0, 500, 0, 5682
119512,0, 0, 500, 0, 5682
119562,0, 0, 500, 0, 5682
119612,0, 0, 500, 0, 5682
119662,0, 0, 500, 0, 5682
119714,0, 0, 500, 0, 5682
119764,0, 0, 500, 0, 5682
119814,0, 0, 500, 0, 5682
119864,0, 0, 500, 0, 5682
119914,0, 0, 500, 0, 5682
119966,0, 0, 500, 0, 5682
120016,0, 0, 500, 0, 5682
120066,0, 0, 500, 0, 5682
120116,0, 0, 500, 0, 5682
120166,0, 0, 500, 0, 5682
120218,0, 0, 500, 0, 5682
120268,0, 0, 500, 0, 5682
120318,0, 0, 500, 0, 5682
120368,0, 0, 500, 0, 5682
120418,0, 0, 500, 0, 5682
120471,0, 0, 500, 0, 5682
120521,0, 0, 500, 0, 5682
120571,0, 0, 500, 0, 5682
120621,0, 0, 500, 0, 5682
120671,0, 0, 500, 0, 5682
120723,0, 0, 500, 0, 5682
120773,0, 0, 500, 0, 5682
120823,0, 0, 500, 0, 5682
120873,0, 0, 500, 0, 5682
120923,0, 0, 500, 0, 5682
120975,0, 0, 500, 0, 5682
121025,0, 0, 500, 0, 5682
121075,0, 0, 500, 0, 5682
121125,0, 0, 500, 0, 5682
121175,0, 0, 500, 0, 5682
121227,0, 0, 500, 0, 5682
121277,0, 0, 500, 0, 5682
121327,0, 0, 500, 0, 5682
121377,0, 0, 500, 0, 5682
121427,0, 0, 500, 0, 5682
121482,0, 0, 500, 0, 5682
121532,0, 0, 500, 0, 5682
121582,0, 0, 500, 0, 5682
121632,0, 0, 500, 0, 5682
121682,0, 0, 500, 0, 5682
121734,0, 0, 500, 0, 5682
121784,0, 0, 500, 0, 5682
121834,0, 0, 500, 0, 5682
121884,0, 0, 500, 0, 5682
121934,0, 0, 500, 0, 5682
121986,0, 0, 500, 0, 5682
122036,0, 0, 500, 0, 5682
122086,0, 0, 500, 0, 5682
122136,0, 0, 500, 0, 5682
122186,0, 0, 500, 0, 5682
122238,0, 0, 500, 0, 5682
122288,0, 0, 500, 0, 5682
122338,0, 0, 500, 0, 5682
122388,0, 0, 500, 0, 5682
122438,0, 0, 500, 0, 5682
122491,0, 0, 500, 0, 5682
122541,0, 0, 500, 0, 5682
122591,0, 0, 500, 0, 5682
122641,0, 0, 500, 0, 5682
122691,0, 0, 500, 0, 5682
122743,0, 0, 500, 0, 5682
122793,0, 0, 500, 0, 5682
122843,0, 0, 500, 0, 5682
122893,0, 0, 500, 0, 5682
122943,0, 0, 500, 0, 5682
122995,0, 0, 500, 0, 5682
123045,0, 0, 500, 0, 5682
123095,0, 0, 500, 0, 5682
123145,0, 0, 500, 0, 5682
123195,0, 0, 500, 0, 5682
123247,0, 0, 500, 0, 5682
123297,0, 0, 500, 0, 5682
123347,0, 0, 500, 0, 5682
123397,0, 0, 500, 0, 5682
123448,0, 0, 500, 0, 5682
123500,0, 0, 500, 0, 5682
123550,0, 0, 500, 0, 5682
123600,0, 0, 500, 0, 5682
123650,0, 0, 500, 0, 5682
123700,0, 0, 500, 0, 5682
123752,0, 0, 500, 0, 5682
123802,0, 0, 500, 0, 5682
123852,0, 0, 500, 0, 5682
123902,0, 0, 500, 0, 5682
123952,0, 0, 500, 0, 5682
124040,0, 0, 500, 0, 5682
124090,0, 0, 500, 0, 5682
124140,0, 0, 500, 0, 5682
124190,0, 0, 500, 0, 5682
124240,0, 0, 500, 0, 5682
124292,0, 0, 500, 0, 5682
124342,0, 0, 500, 0, 5682
124392,0, 0, 500, 0, 5682
124442,0, 0, 500, 0, 5682
124493,0, 0, 500, 0, 5682
124545,0, 0, 500, 0, 5682
124595,0, 0, 500, 0, 5682
124645,0, 0, 500, 0, 5682
124695,0, 0, 500, 0, 5682
124745,0, 0, 500, 0, 5682
124797,0, 0, 500, 0, 5682
124847,0, 0, 500, 0, 5682
124897,0, 0, 500, 0, 5682
124947,0, 0, 500, 0, 5682
124997,0, 0, 500, 0, 5682
125049,0, 0, 500, 0, 5682
125099,0, 0, 500, 0, 5682
125149,0, 0, 500, 0, 5682
125199,0, 0, 500, 0, 5682
125249,0, 0, 500, 0, 5682
125301,0, 0, 500, 0, 5682
125351,0, 0, 500, 0, 5682
125401,0, 0, 500, 0, 5682
125451,0, 0, 500, 0, 5682
125502,0, 0, 500, 0, 5682
125554,0, 0, 500, 0, 5682
125604,0, 0, 500, 0, 5682
125654,0, 0, 500, 0, 5682
125704,0, 0, 500, 0, 5682
125754,0, 0, 500, 0, 5682
125806,0, 0, 500, 0, 5682
125856,0, 0, 500, 0, 5682
125906,0, 0, 500, 0, 5682
125956,0, 0, 500, 0, 5682
126006,0, 0, 500, 0, 5682
126058,0, 0, 500, 0, 5682
126108,0, 0, 500, 0, 5682
126158,0, 0, 500, 0, 5682
126208,0, 0, 500, 0, 5682
126258,0, 0, 500, 0, 5682
126310,0, 0, 500, 0, 5682
126360,0, 0, 500, 0, 5682
126410,0, 0, 500, 0, 5682
126461,0, 0, 500, 0, 5682
126511,0, 0, 500, 0, 5682
126563,0, 0, 500, 0, 5682
126613,0, 0, 500, 0, 5682
126663,0, 0, 500, 0, 5682
126713,0, 0, 500, 0, 5682
126763,0, 0, 500, 0, 5682
126815,0, 0, 500, 0, 5682
126865,0, 0, 500, 0, 5682
126915,0, 0, 500, 0, 5682
126965,0, 0, 500, 0, 5682
127015,0, 0, 500, 0, 5682
127067,0, 0, 500, 0, 5682
127117,0, 0, 500, 0, 5682
127167,0, 0, 500, 0, 5682
127217,0, 0, 500, 0, 5682
127267,0, 0, 500, 0, 5682
127319,0, 0, 500, 0, 5682
127369,0, 0, 500, 0, 5682
127419,0, 0, 500, 0, 5682
127470,0, 0, 500, 0, 5682
127520,0, 0, 500, 0, 5682
127572,0, 0, 500, 0, 5682
127622,0, 0, 500, 0, 5682
127672,0, 0, 500, 0, 5682
127722,0, 0, 500, 0, 5682
127772,0, 0, 500, 0, 5682
127824,0, 0, 500, 0, 5682
127874,0, 0, 500, 0, 5682
127924,0, 0, 500, 0, 5682
127974,0, 0, 500, 0, 5682
128024,0, 0, 500, 0, 5682
128076,0, 0, 500, 0, 5682
128126,0, 0, 500, 0, 5682
128176,0, 0, 500, 0, 5682
128226,0, 0, 500, 0, 5682
128276,0, 0, 500, 0, 5682
128328,0, 0, 500, 0, 5682
128378,0, 0, 500, 0, 5682
128428,0, 0, 500, 0, 5682
128479,0, 0, 500, 0, 5682
128529,0, 0, 500, 0, 5682
128581,0, 0, 500, 0, 5682
128631,0, 0, 500, 0, 5682
128681,0, 0, 500, 0, 5682
128731,0, 0, 500, 0, 5682
128781,0, 0, 500, 0, 5682
128833,0, 0, 500, 0, 5682
128883,0, 0, 500, 0, 5682
128933,0, 0, 500, 0, 5682
128983,0, 0, 500, 0, 5682
129033,0, 0, 500, 0, 5682
129085,0, 0, 500, 0, 5682
129135,0, 0, 500, 0, 5682
129185,0, 0, 500, 0, 5682
129235,0, 0, 500, 0, 5682
129285,0, 0, 500, 0, 5682
129337,0, 0, 500, 0, 5682
129387,0, 0, 500, 0, 5682
129438,0, 0, 500, 0, 5682
129488,0, 0, 500, 0, 5682
129538,0, 0, 500, 0, 5682
129591,0, 0, 500, 0, 5682
129643,0, 0, 500, 0, 5682
129693,0, 0, 500, 0, 5682
129743,0, 0, 500, 0, 5682
129793,0, 0, 500, 0, 5682
129843,0, 0, 500, 0, 5682
129895,0, 0, 500, 0, 5682
129945,0, 0, 500, 0, 5682
129995,0, 0, 500, 0, 5682
130045,0, 0, 500, 0, 5682
130095,0, 0, 500, 0, 5682
130147,0, 0, 500, 0, 5682
130197,0, 0, 500, 0, 5682
130247,0, 0, 500, 0, 5682
130297,0, 0, 500, 0, 5682
130347,0, 0, 500, 0, 5682
130399,0, 0, 500, 0, 5682
130450,0, 0, 500, 0, 5682
130500,0, 0, 500, 0, 5682
130550,0, 0, 500, 0, 5682
130600,0, 0, 500, 0, 5682
130652,0, 0, 500, 0, 5682
130702,0, 0, 500, 0, 5682
130752,0, 0, 500, 0, 5682
130802,0, 0, 500, 0, 5682
130852,0, 0, 500, 0, 5682
130904,0, 0, 500, 0, 5682
130954,0, 0, 500, 0, 5682
131004,0, 0, 500, 0, 5682
131054,0, 0, 500, 0, 5682
131104,0, 0, 500, 0, 5682
131156,0, 0, 500, 0, 5682
131206,0, 0, 500, 0, 5682
131256,0, 0, 500, 0, 5682
131306,0, 0, 500, 0, 5682
131356,0, 0, 500, 0, 5682
131408,0, 0, 500, 0, 5682
131459,0, 0, 500, 0, 5682
131509,0, 0, 500, 0, 5682
131559,0, 0, 500, 0, 5682
131609,0, 0, 500, 0, 5682
131661,0, 0, 500, 0, 5682
131711,0, 0, 500, 0, 5682
131761,0, 0, 500, 0, 5682
131811,0, 0, 500, 0, 5682
131861,0, 0, 500, 0, 5682
131913,0, 0, 500, 0, 5682
131963,0, 0, 500, 0, 5682
132013,0, 0, 500, 0, 5682
132063,0, 0, 500, 0, 5682
132113,0, 0, 500, 0, 5682
132165,0, 0, 500, 0, 5682
132215,0, 0, 500, 0, 5682
132265,0, 0, 500, 0, 5682
132315,0, 0, 500, 0, 5682
132365,0, 0, 500, 0, 5682
132419,0, 0, 500, 0, 5682
132469,0, 0, 500, 0, 5682
132519,0, 0, 500, 0, 5682
132569,0, 0, 500, 0, 5682
132619,0, 0, 500, 0, 5682
132671,0, 0, 500, 0, 5682
132721,0, 0, 500, 0, 5682
132771,0, 0, 500, 0, 5682
132821,0, 0, 500, 0, 5682
132871,0, 0, 500, 0, 5682
132923,0, 0, 500, 0, 5682
132973,0, 0, 500, 0, 5682
133023,0, 0, 500, 0, 5682
133073,0, 0, 500, 0, 5682
133123,0, 0, 500, 0, 5682
133175,0, 0, 500, 0, 5682
133225,0, 0, 500, 0, 5682
133275,0, 0, 500, 0, 5682
133325,0, 0, 500, 0, 5682
133375,0, 0, 500, 0, 5682
133429,0, 0, 500, 0, 5682
133479,0, 0, 500, 0, 5682
133529,0, 0, 500, 0, 5682
133579,0, 0, 500, 0, 5682
133629,0, 0, 500, 0, 5682
133681,0, 0, 500, 0, 5682
133731,0, 0, 500, 0, 5682
133781,0, 0, 500, 0, 5682
133831,0, 0, 500, 0, 5682
133881,0, 0, 500, 0, 5682
133933,0, 0, 500, 0, 5682
133983,0, 0, 500, 0, 5682
134033,0, 0, 500, 0, 5682
134083,0, 0, 500, 0, 5682
134133,0, 0, 500, 0, 5682
134185,0, 0, 500, 0, 5682
134235,0, 0, 500, 0, 5682
134285,0, 0, 500, 0, 5682
134335,0, 0, 500, 0, 5682
134385,0, 0, 500, 0, 5682
134439,0, 0, 500, 0, 5682
134489,0, 0, 500, 0, 5682
134539,0, 0, 500, 0, 5682
134589,0, 0, 500, 0, 5682
134639,0, 0, 500, 0, 5682
134691,0, 0, 500, 0, 5682
134741,0, 0, 500, 0, 5682
134791,0, 0, 500, 0, 5682
134841,0, 0, 500, 0, 5682
134891,0, 0, 500, 0, 5682
134945,0, 0, 500, 0, 5682
134995,0, 0, 500, 0, 5682
135045,0, 0, 500, 0, 5682
135095,0, 0, 500, 0, 5682
135145,0, 0, 500, 0, 5682
135197,0, 0, 500, 0, 5682
135247,0, 0, 500, 0, 5682
135297,0, 0, 500, 0, 5682
135347,0, 0, 500, 0, 5682
135397,0, 0, 500, 0, 5682
135451,0, 0, 500, 0, 5682
135501,0, 0, 500, 0, 5682
135551,0, 0, 500, 0, 5682
135601,0, 0, 500, 0, 5682
135651,0, 0, 500, 0, 5682
135703,0, 0, 500, 0, 5682
135753,0, 0, 500, 0, 5682
135803,0, 0, 500, 0, 5682
135853,0, 0, 500, 0, 5682
135903,0, 0, 500, 0, 5682
135955,0, 0, 500, 0, 5682
136005,0, 0, 500, 0, 5682
136055,0, 0, 500, 0, 5682
136105,0, 0, 500, 0, 5682
136155,0, 0, 500, 0, 5682
136207,0, 0, 500, 0, 5682
136257,0, 0, 500, 0, 5682
136307,0, 0, 500, 0, 5682
136357,0, 0, 500, 0, 5682
136408,0, 0, 500, 0, 5682
136460,0, 0, 500, 0, 5682
136510,0, 0, 500, 0, 5682
136560,0, 0, 500, 0, 5682
136610,0, 0, 500, 0, 5682
136660,0, 0, 500, 0, 5682
136712,0, 0, 500, 0, 5682
136762,0, 0, 500, 0, 5682
136812,0, 0, 500, 0, 5682
136862,0, 0, 500, 0, 5682
136912,0, 0, 500, 0, 5682
136964,0, 0, 500, 0, 5682
137014,0, 0, 500, 0, 5682
137064,0, 0, 500, 0, 5682
137114,0, 0, 500, 0, 5682
137164,0, 0, 500, 0, 5682
137216,0, 0, 500, 0, 5682
137266,0, 0, 500, 0, 5682
137316,0, 0, 500, 0, 5682
137366,0, 0, 500, 0, 5682
137418,0, 0, 500, 0, 5682
137475,0, 0, 500, 0, 5682
137525,0, 0, 500, 0, 5682
137575,0, 0, 500, 0, 5682
137625,0, 0, 500, 0, 5682
137675,0, 0, 500, 0, 5682
137728,0, 0, 500, 0, 5682
137778,0, 0, 500, 0, 5682
137828,0, 0, 500, 0, 5682
137878,0, 0, 500, 0, 5682
137928,0, 0, 500, 0, 5682
137980,0, 0, 500, 0, 5682
138030,0, 0, 500, 0, 5682
138080,0, 0, 500, 0, 5682
138130,0, 0, 500, 0, 5682
138180,0, 0, 500, 0, 5682
138232,0, 0, 500, 0, 5682
138282,0, 0, 500, 0, 5682
138332,0, 0, 500, 0, 5682
138382,0, 0, 500, 0, 5682
138433,0, 0, 500, 0, 5682
138485,0, 0, 500, 0, 5682
138535,0, 0, 500, 0, 5682
138585,0, 0, 500, 0, 5682
138635,0, 0, 500, 0, 5682
138685,0, 0, 500, 0, 5682
138737,0, 0, 500, 0, 5682
138787,0, 0, 500, 0, 5682
138837,0, 0, 500, 0, 5682
138887,0, 0, 500, 0, 5682
138937,0, 0, 500, 0, 5682
138989,0, 0, 500, 0, 5682
139039,0, 0, 500, 0, 5682
139089,0, 0, 500, 0, 5682
139139,0, 0, 500, 0, 5682
139189,0, 0, 500, 0, 5682
139241,0, 0, 500, 0, 5682
139291,0, 0, 500, 0, 5682
139341,0, 0, 500, 0, 5682
139392,0, 0, 500, 0, 5682
139442,0, 0, 500, 0, 5682
139494,0, 0, 500, 0, 5682
139544,0, 0, 500, 0, 5682
139594,0, 0, 500, 0, 5682
139644,0, 0, 500, 0, 5682
139694,0, 0, 500, 0, 5682
139746,0, 0, 500, 0, 5682
139796,0, 0, 500, 0, 5682
139846,0, 0, 500, 0, 5682
139896,0, 0, 500, 0, 5682
139946,0, 0, 500, 0, 5682
139998,0, 0, 500, 0, 5682
140048,0, 0, 500, 0, 5682
140098,0, 0, 500, 0, 5682
140148,0, 0, 500, 0, 5682
140198,0, 0, 500, 0, 5682
140252,0, 0, 500, 0, 5682
140302,0, 0, 500, 0, 5682
140352,0, 0, 500, 0, 5682
140403,0, 0, 500, 0, 5682
140453,0, 0, 500, 0, 5682
140505,0, 0, 500, 0, 5682
140555,0, 0, 500, 0, 5682
140605,0, 0, 500, 0, 5682
140655,0, 0, 500, 0, 5682
140705,0, 0, 500, 0, 5682
140757,0, 0, 500, 0, 5682
140807,0, 0, 500, 0, 5682
140857,0, 0, 500, 0, 5682
140907,0, 0, 500, 0, 5682
140957,0, 0, 500, 0, 5682
141009,0, 0, 500, 0, 5682
141059,0, 0, 500, 0, 5682
141109,0, 0, 500, 0, 5682
141159,0, 0, 500, 0, 5682
141209,0, 0, 500, 0, 5682
141261,0, 0, 500, 0, 5682
141311,0, 0, 500, 0, 5682
141361,0, 0, 500, 0, 5682
141412,0, 0, 500, 0, 5682
141462,0, 0, 500, 0, 5682
141514,0, 0, 500, 0, 5682
141564,0, 0, 500, 0, 5682
141614,0, 0, 500, 0, 5682
141664,0, 0, 500, 0, 5682
141714,0, 0, 500, 0, 5682
141766,0, 0, 500, 0, 5682
141816,0, 0, 500, 0, 5682
141866,0, 0, 500, 0, 5682
141916,0, 0, 500, 0, 5682
141966,0, 0, 500, 0, 5682
142018,0, 0, 500, 0, 5682
142068,0, 0, 500, 0, 5682
142118,0, 0, 500, 0, 5682
142168,0, 0, 500, 0, 5682
142218,0, 0, 500, 0, 5682
142270,0, 0, 500, 0, 5682
142320,0, 0, 500, 0, 5682
142371,0, 0, 500, 0, 5682
142421,0, 0, 500, 0, 5682
142471,0, 0, 500, 0, 5682
142523,0, 0, 500, 0, 5682
142575,0, 0, 500, 0, 5682
142625,0, 0, 500, 0, 5682
142675,0, 0, 500, 0, 5682
142725,0, 0, 500, 0, 5682
142775,0, 0, 500, 0, 5682
142827,0, 0, 500, 0, 5682
142877,0, 0, 500, 0, 5682
142927,0, 0, 500, 0, 5682
142977,0, 0, 500, 0, 5682
143027,0, 0, 500, 0, 5682
143079,0, 0, 500, 0, 5682
143129,0, 0, 500, 0, 5682
143179,0, 0, 500, 0, 5682
143229,0, 0, 500, 0, 5682
143279,0, 0, 500, 0, 5682
143331,0, 0, 500, 0, 5682
143382,0, 0, 500, 0, 5682
143432,0, 0, 500, 0, 5682
143482,0, 0, 500, 0, 5682
143532,0, 0, 500, 0, 5682
143584,0, 0, 500, 0, 5682
143634,0, 0, 500, 0, 5682
143684,0, 0, 500, 0, 5682
143734,0, 0, 500, 0, 5682
143784,0, 0, 500, 0, 5682
143836,0, 0, 500, 0, 5682
143886,0, 0, 500, 0, 5682
143936,0, 0, 500, 0, 5682
143986,0, 0, 500, 0, 5682
144036,0, 0, 500, 0, 5682
144088,0, 0, 500, 0, 5682
144138,0, 0, 500, 0, 5682
144188,0, 0, 500, 0, 5682
144238,0, 0, 500, 0, 5682
144288,0, 0, 500, 0, 5682
144340,0, 0, 500, 0, 5682
144391,0, 0, 500, 0, 5682
144441,0, 0, 500, 0, 5682
144491,0, 0, 500, 0, 5682
144541,0, 0, 500, 0, 5682
144593,0, 0, 500, 0, 5682
144643,0, 0, 500, 0, 5682
144693,0, 0, 500, 0, 5682
144743,0, 0, 500, 0, 5682
144793,0, 0, 500, 0, 5682
144845,0, 0, 500, 0, 5682
144895,0, 0, 500, 0, 5682
144945,0, 0, 500, 0, 5682
144995,0, 0, 500, 0, 5682
145045,0, 0, 500, 0, 5682
145097,0, 0, 500, 0, 5682
145147,0, 0, 500, 0, 5682
145197,0, 0, 500, 0, 5682
145247,0, 0, 500, 0, 5682
145297,0, 0, 500, 0, 5682
145350,0, 0, 500, 0, 5682
145400,0, 0, 500, 0, 5682
145450,0, 0, 500, 0, 5682
145500,0, 0, 500, 0, 5682
145550,0, 0, 500, 0, 5682
145603,0, 0, 500, 0, 5682
145653,0, 0, 500, 0, 5682
145703,0, 0, 500, 0, 5682
145753,0, 0, 500, 0, 5682
145803,0, 0, 500, 0, 5682
145855,0, 0, 500, 0, 5682
145905,0, 0, 500, 0, 5682
145955,0, 0, 500, 0, 5682
146005,0, 0, 500, 0, 5682
146055,0, 0, 500, 0, 5682
146107,0, 0, 500, 0, 5682
146157,0, 0, 500, 0, 5682
146207,0, 0, 500, 0, 5682
146257,0, 0, 500, 0, 5682
146307,0, 0, 500, 0, 5682
146360,0, 0, 500, 0, 5682
146410,0, 0, 500, 0, 5682
146460,0, 0, 500, 0, 5682
146510,0, 0, 500, 0, 5682
146560,0, 0, 500, 0, 5682
146612,0, 0, 500, 0, 5682
146662,0, 0, 500, 0, 5682
146712,0, 0, 500, 0, 5682
146762,0, 0, 500, 0, 5682
146812,0, 0, 500, 0, 5682
146864,0, 0, 500, 0, 5682
146914,0, 0, 500, 0, 5682
146964,0, 0, 500, 0, 5682
147014,0, 0, 500, 0, 5682
147064,0, 0, 500, 0, 5682
147116,0, 0, 500, 0, 5682
147166,0, 0, 500, 0, 5682
147216,0, 0, 500, 0, 5682
147266,0, 0, 500, 0, 5682
147316,0, 0, 500, 0, 5682
147370,0, 0, 500, 0, 5682
147420,0, 0, 500, 0, 5682
147470,0, 0, 500, 0, 5682
147520,0, 0, 500, 0, 5682
147570,0, 0, 500, 0, 5682
147622,0, 0, 500, 0, 5682
147672,0, 0, 500, 0, 5682
147722,0, 0, 500, 0, 5682
147772,0, 0, 500, 0, 5682
147822,0, 0, 500, 0, 5682
147874,0, 0, 500, 0, 5682
147924,0, 0, 500, 0, 5682
147974,0, 0, 500, 0, 5682
148024,0, 0, 500, 0, 5682
148074,0, 0, 500, 0, 5682
148126,0, 0, 500, 0, 5682
148176,0, 0, 500, 0, 5682
148226,0, 0, 500, 0, 5682
148276,0, 0, 500, 0, 5682
148326,0, 0, 500, 0, 5682
148380,0, 0, 500, 0, 5682
148430,0, 0, 500, 0, 5682
148480,0, 0, 500, 0, 5682
148530,0, 0, 500, 0, 5682
148580,0, 0, 500, 0, 5682
148632,0, 0, 500, 0, 5682
148682,0, 0, 500, 0, 5682
148732,0, 0, 500, 0, 5682
148782,0, 0, 500, 0, 5682
148832,0, 0, 500, 0, 5682
148884,0, 0, 500, 0, 5682
148934,0, 0, 500, 0, 5682
148984,0, 0, 500, 0, 5682
149034,0, 0, 500, 0, 5682
149084,0, 0, 500, 0, 5682
149136,0, 0, 500, 0, 5682
149186,0, 0, 500, 0, 5682
149236,0, 0, 500, 0, 5682
149286,0, 0, 500, 0, 5682
149337,0, 0, 500, 0, 5682
149389,0, 0, 500, 0, 5682
149439,0, 0, 500, 0, 5682
149489,0, 0, 500, 0, 5682
149539,0, 0, 500, 0, 5682
149589,0, 0, 500, 0, 5682
149641,0, 0, 500, 0, 5682
149691,0, 0, 500, 0, 5682
149741,0, 0, 500, 0, 5682
149791,0, 0, 500, 0, 5682
149841,0, 0, 500, 0, 5682
149893,0, 0, 500, 0, 5682
149943,0, 0, 500, 0, 5682
149993,0, 0, 500, 0, 5682
150043,0, 0, 500, 0, 5682
150093,0, 0, 500, 0, 5682
150145,0, 0, 500, 0, 5682
150195,0, 0, 500, 0, 5682
150245,0, 0, 500, 0, 5682
150295,0, 0, 500, 0, 5682
150346,0, 0, 500, 0, 5682
150398,0, 0, 500, 0, 5682
150448,0, 0, 500, 0, 5682
150498,0, 0, 500, 0, 5682
150548,0, 0, 500, 0, 5682
150598,0, 0, 500, 0, 5682
150650,0, 0, 500, 0, 5682
150700,0, 0, 500, 0, 5682
150750,0, 0, 500, 0, 5682
150800,0, 0, 500, 0, 5682
150850,0, 0, 500, 0, 5682
150902,0, 0, 500, 0, 5682
150952,0, 0, 500, 0, 5682
151002,0, 0, 500, 0, 5682
151052,0, 0, 500, 0, 5682
151102,0, 0, 500, 0, 5682
151154,0, 0, 500, 0, 5682
151204,0, 0, 500, 0, 5682
151254,0, 0, 500, 0, 5682
151304,0, 0, 500, 0, 5682
151356,0, 0, 500, 0, 5682
151408,0, 0, 500, 0, 5682
151458,0, 0, 500, 0, 5682
151508,0, 0, 500, 0, 5682
151558,0, 0, 500, 0, 5682
151608,0, 0, 500, 0, 5682
151660,0, 0, 500, 0, 5682
151710,0, 0, 500, 0, 5682
151760,0, 0, 500, 0, 5682
151810,0, 0, 500, 0, 5682
151860,0, 0, 500, 0, 5682
151912,0, 0, 500, 0, 5682
151962,0, 0, 500, 0, 5682
152012,0, 0, 500, 0, 5682
152062,0, 0, 500, 0, 5682
152112,0, 0, 500, 0, 5682
152164,0, 0, 500, 0, 5682
152214,0, 0, 500, 0, 5682
152264,0, 0, 500, 0, 5682
152315,0, 0, 500, 0, 5682
152365,0, 0, 500, 0, 5682
152417,0, 0, 500, 0, 5682
152467,0, 0, 500, 0, 5682
152517,0, 0, 500, 0, 5682
152567,0, 0, 500, 0, 5682
152617,0, 0, 500, 0, 5682
152669,0, 0, 500, 0, 5682
152719,0, 0, 500, 0, 5682
152769,0, 0, 500, 0, 5682
152819,0, 0, 500, 0, 5682
152869,0, 0, 500, 0, 5682
152921,0, 0, 500, 0, 5682
152971,0, 0, 500, 0, 5682
153021,0, 0, 500, 0, 5682
153071,0, 0, 500, 0, 5682
153121,0, 0, 500, 0, 5682
153173,0, 0, 500, 0, 5682
153223,0, 0, 500, 0, 5682
153273,0, 0, 500, 0, 5682
153324,0, 0, 500, 0, 5682
153374,0, 0, 500, 0, 5682
153426,0, 0, 500, 0, 5682
153476,0, 0, 500, 0, 5682
153526,0, 0, 500, 0, 5682
153576,0, 0, 500, 0, 5682
153626,0, 0, 500, 0, 5682
153678,0, 0, 500, 0, 5682
153728,0, 0, 500, 0, 5682
153778,0, 0, 500, 0, 5682
153828,0, 0, 500, 0, 5682
153878,0, 0, 500, 0, 5682
153930,0, 0, 500, 0, 5682
153980,0, 0, 500, 0, 5682
154030,0, 0, 500, 0, 5682
154080,0, 0, 500, 0, 5682
154130,0, 0, 500, 0, 5682
154182,0, 0, 500, 0, 5682
154232,0, 0, 500, 0, 5682
154282,0, 0, 500, 0, 5682
154333,0, 0, 500, 0, 5682
154383,0, 0, 500, 0, 5682
154435,0, 0, 500, 0, 5682
154485,0, 0, 500, 0, 5682
154535,0, 0, 500, 0, 5682
154585,0, 0, 500, 0, 5682
154635,0, 0, 500, 0, 5682
154687,0, 0, 500, 0, 5682
154737,0, 0, 500, 0, 5682
154787,0, 0, 500, 0, 5682
154837,0, 0, 500, 0, 5682
154887,0, 0, 500, 0, 5682
154939,0, 0, 500, 0, 5682
154989,0, 0, 500, 0, 5682
155039,0, 0, 500, 0, 5682
155089,0, 0, 500, 0, 5682
155139,0, 0, 500, 0, 5682
155191,0, 0, 500, 0, 5682
155241,0, 0, 500, 0, 5682
155292,0, 0, 500, 0, 5682
155342,0, 0, 500, 0, 5682
155392,0, 0, 500, 0, 5682
155444,0, 0, 500, 0, 5682
155496,0, 0, 500, 0, 5682
155546,0, 0, 500, 0, 5682
155596,0, 0, 500, 0, 5682
155646,0, 0, 500, 0, 5682
155696,0, 0, 500, 0, 5682
155748,0, 0, 500, 0, 5682
155798,0, 0, 500, 0, 5682
155848,0, 0, 500, 0, 5682
155898,0, 0, 500, 0, 5682
155948,0, 0, 500, 0, 5682
156000,0, 0, 500, 0, 5682
156050,0, 0, 500, 0, 5682
156100,0, 0, 500, 0, 5682
156150,0, 0, 500, 0, 5682
156200,0, 0, 500, 0, 5682
156252,0, 0, 500, 0, 5682
156303,0, 0, 500, 0, 5682
156353,0, 0, 500, 0, 5682
156403,0, 0, 500, 0, 5682
156453,0, 0, 500, 0, 5682
156505,0, 0, 500, 0, 5682
156555,0, 0, 500, 0, 5682
156605,0, 0, 500, 0, 5682
156655,0, 0, 500, 0, 5682
156705,0, 0, 500, 0, 5682
